Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
572294343,3,2018-3,United Kingdom,"After already being lucky enough to go to Disneyland in Paris, Orlando and Los Angeles I don   t think it was ever going to come close to them but felt I had to at least give it a chance while I was there. Park tickets were cheaper than the others I had been to but the experience didn   t compare to the others. Food and drink was pretty expensive too. A bottle of Coke worked out to   3.70 and an Ice Cream (Best part of the day) was   4.50. The castle was so small too which I think they have now realised as they are redoing it which is causing some distribution to the park with boards up all around it. I   m glad I went to say I have been but I don   t think I would be recommending it. ",Disneyland_HongKong
572223486,5,2018-3,United States,"My wife and I visited Hong Kong Disneyland in March 2018. It was not terribly crowded and its compact size made it easy to get around to all the attractions we wanted to experience. Also, the fact that we stayed at the Disneyland Hotel also made it convenient. There is a Disneyland local train the connects with the local subway system, making a trip into Kowloon simple and inexpensive. Our favorite ride was the Big Grizzly Mountain Runaway Mine Cars. All of the Cast Members at the Park and Hotel were very friendly and spoke English. Being senior kids (over age 65), two day admission was less than $22 US. What a deal!",Disneyland_HongKong
572183071,4,2018-4,Hong Kong,Alot of awesome attractions and activities for kids. Some good places to eat and when the queues are short it can be fantastic. The park lacks a little bit in terms of attractions for adults. If you love Disney then you'll love it for sure.,Disneyland_HongKong
572168902,3,2017-12,United Kingdom,"Not impressed, hardly any characters around, well organised and staff friendly, but not what we went for........",Disneyland_HongKong
572160036,5,2018-4,United Kingdom,We visited here whilst on holiday in Honk Kong . Were were staying in Monk Kok easy to get here on MTR and only 2O Hk dollars. Last part of journey is on a Disney MTR. If you buy your tickets from Klook on line it will save you 8% on ticket price and will get you straight in. We went on a Monday and the park was very quite walk on to Mystic Manor which is superb big grizzly mountain which was superb walked on three times.Hyperspace mountain only had five minutes que as did Iron man experience and it's a small world and jungle cruise . The only think not so good very expensive food and snacks and not much choice at park . Also lots off characters walking around for photos .If In Hong Kong highly recommend . ,Disneyland_HongKong
572109667,5,2018-4,South Africa,"Second time in Hong Kong Disney, will go yet again! The street parade at the start of the day is in one word  Spectacular  The characters and cast are really so into their performances, it makes you feel like you're watching a real princess prince  Tinkel Bell. We also once again loved the Lion King show, so colourful and energetic. They are currently renovating the Castle , so no fireworks show at the end, but the electric light show made up for that.",Disneyland_HongKong
571907252,4,2018-4,Australia,"We had a very enjoyable day out at HK Disneyland. The highlight was the Star Wars ride and the grizzly gulch ride. Early in the morning and later in the evening wait times for rides are 20 30 mins however early afternoon they were well over 50 minutes. The park is very clean with lots of stores and refreshment stands throughout   considering it's Disneyland, prices were not too bad for food and drink. I just wish the park felt more Disney   no characters wandering around as they are in their own sections where you have to line up to get a photo. The parade at the end of the night was nothing special and the music playing wasn't Disney themed.There are also no fireworks anymore and the castle is currently being renovated. Overall a very good day out, but could still be better!",Disneyland_HongKong
571639287,3,2018-3,Australia,As seniors we were able to get into HK Disneyland for $17Australian. Although this is nowhere nears as big as other Disneyland it is still worthy a visit.,Disneyland_HongKong
571628151,4,2018-3,Australia,"targeted for the younger kids, there was a couple of awesome rides for the adults, starwars ride and the grizzly bear right both roller coasters no loops though.",Disneyland_HongKong
571586791,3,2018-4,United Arab Emirates,We couldn't do the majority of the rides which was a shame as each ride had a minimum 50 to 60 minutes waiting time.,Disneyland_HongKong
571449322,5,2018-3,Germany,"In HongKong, I have met Chinese friends. They are so cute and they take me around HongKong Disney. It is really beautiful, you know, my friends taught how to play those games in there and then I tried my best to be the winner. It was so happy at this moment. I really love HongKong",Disneyland_HongKong
571393962,5,2018-3,India,had an amazing time here. Day well spend. You can easily block 1 entire day for Disneyland. Went with a 4 yr old but most rides were suited for the toddler. Buy tickets online for better deals,Disneyland_HongKong
571371126,4,2018-4,Portugal,"The MTR directly to Disneyland Hong Kong is the best way to reach the park.Be aware at the long queues for entrance, even if you purchased your tickets online. Again, long queues for everything inside. Sometimes you questioned yourself why they don   t set a maximum number of visitors per day.. the night parade is a must see! Love it!Toilets very clean!Kids and adults having fun all day! ",Disneyland_HongKong
571370861,5,2018-3,Australia,Went to Disneyland on a the Wednesday before Easter and found that the crowds were not as bad as I was expecting. The park opens at 10.00am however some of the lands within open at later times. The Disney app is worthwhile using as it has real time waiting times for the rides and attractions and also a GPS enabled map to get you around however as there are only wifi hotspots unless you have data the app will drop out when there is no wifi. Make good use of the FastPass options as this can save time in queues but remember that you can only have one pass at a time and cannot get another one until after a specified time which is on your ticket. Plenty of food options available and souvenir stores and carts are everywhere. Stay for the Disney Paint The Night Parade at the end as this is well worthwhile. Get a position at the end of Main Street and watch the parade come to you. Also lets you get out of the park as soon as the parade has ended to get to the station ahead of the crowd. There were several areas under maintenance on the day that I was there however still plenty of other things to see and do. I had a great time and would recommend kids (and adults) of all ages to go.,Disneyland_HongKong
571257877,4,2018-4,Singapore,"Disneyland around the world still gives off a magical vibes despite the size! Sleeping Beauty's castle was cordoned off for maintenance so that was a bummer but apart from that, all rides are open. I went in during the opening time and I left before 3pm after finishing all the rides I wanted to take (which is the adult ish rides)Around 2pm, queues were forming so if you guys wna spend half a day in Disneyland, just head there early.Also, HK Disneyland has a mobile app which is very convenient so you don't have to hold on to the park map. That app tells you the waiting time of the attractions, entertainment, dining and shopping etc. Pls download it!",Disneyland_HongKong
571170469,3,2017-7,Hong Kong,Hong Kong Disneyland as I think is the smallest Disneyland in the world. Its very crowd and everything need to queue for an hour. The price of annual pass is increasing but its better can go on weekday which not crowd as weekend. The games are nice but begin dirty now,Disneyland_HongKong
571148701,5,2018-4,India,Always wanted to visit disneyland. What a place! everything is so magical. Jedi Academy was an amazing experience.,Disneyland_HongKong
571127274,4,2018-3,Australia,"We spent 1 1 2 days here and had a great time! The queue times were quite short waited 20 mins at the most both days. Our boys are 7 & 12 and their favourite rides were Hyperspace Mountain, Iron Man, RC Racer and Mystic Mountain. We were on these many times! We had purchased some kids meal vouchers from Klook which ended up being a waste of money. There are only a few locations you can use them and only 1 meal option at each so not a lot to chose from. So would not recommend these vouchers. There are a number of eateries at the park and the food was good. It's a great day out for a family! ",Disneyland_HongKong
571123247,4,2017-7,Hong Kong,"For our 18th wedding anniversary, I decided to keep us local and to take my husband and our 2 teens to Disneyland. In the past we've gone to Macau for the weekend. We've lived here in Hong Kong for over 10 years and had never been to Disneyland, so it was well over due.I splurged on connecting rooms in the nicest resort, and they did not disappoint. The view, the spaciousness, the service, all Top notch!We were very well taken care of in the Kingdom Club, though the resort did not cater to relaxing adult time. If we wanted to have a cocktail before dinner, we had to sit in our room. The Sea Breeze lounge by the pool was closed the whole weekend, and so drinks by the poolside meant going through room service and it took 30 minutes. And ordering drinks at dinner, including Cokes for the kids, needed to be very strategic as it could take upwards of 15 20 minutes. The whole resort seems very accustomed to a mainland Chinese clientele, but we could tell the manager was looking after us to make sure we were enjoying our meals. The sense of playfulness and whimsy about the place is infectious, so we all really did enjoy our time there.All in all, I'm glad we went, but for the price, we could have gone to Thailand, to be honest. We had a lovely time, everybody was very nice, and the hotel and our rooms were gorgeous, but there's no desire by either of us to go back again. ",Disneyland_HongKong
571055253,5,2017-10,Macau,"I visited this place with my family. The children had the most amazing time. The first time we visited was on a weekend and it was really crowded. We visited the second time and we scheduled on a weekday and it's all worth it. The parade was awesome! The floats are designed grand and costumes are really amazing. Everyone is happy!!! The most awaited part was the fireworks display, lovely. It's well recommended for families with children. Must visit during winter. Avoid during summer because it's really hot!!!",Disneyland_HongKong
571010042,4,2018-4,United Kingdom,"You are never too old to enjoy the wonders of Walt Disney. However, Hong Kong Disneyland does seem to cater for a younger and less thrill seeking visitor so for those wanting big rides and thrills at every turn then this may not be the place for you. Only purchase a one day pass as this place can be easily done in half a day and remember that the weather is hot and humid so beware! The queues are relatively small, in fact we walked straight to the front on nearly every ride but I would suggest getting there at open time to avoid any queues but more importantly, avoid the temperatures. Make sure you check out the times for meeting the characters. We were rather surprised by how accommodating the characters were in the sense that they spent a lot of time with each visitor or family and happily posed for numerous phones and cameras and various poses. We would suggest getting in the queues for the characters at least 10 minutes before but the queues for Minnie and Mickey are long so get there early!",Disneyland_HongKong
570966932,4,2017-12,Singapore,The Disneyland was true enough smaller than the rest of the Disneylands. Queue guide was good. Usually shorter than what they stated. Good for kids above 8. We went on the new year eve and there were street performance. Toilets are clean. During meal times the place are CROWDED. ,Disneyland_HongKong
570886770,4,2018-4,Hong Kong,"Given several visits to Disney   s US based attractions I was generally impressed with their Asian version. Rides stayed true to the originals while paying a bit of homage to new ideas....we absolutely loved Hyperspace Mountain, Grisley Gulch, and It   s a small world. Very easy to get around and I think they did an exceptional job of making sure the attractions were still enjoyable for those who spoke any English.Only complaints are that I found their WiFi to be very spotty and slow, which Impacted our ability to use the app, and the times listed on line lengths were very inaccurate.The folks on Disney   s property seemed to implement Disney   s traditional atmosphere of hospitality....the same can   t be said for the transportation segment on the way there....we found the bus driver to be very disinterested in answering a simple question...A good experience overall....not as good as the original but a very good representation for Asia.",Disneyland_HongKong
570819150,5,2018-4,India,"From the metro rail that takes you to the Disneyland with Mickey ears for Windows to the magical giant door entrance to the Disneyland, this is where dreams come true! Children or adults, everyone has something to do. Each Disney character has a space, music, rides and even dressed up live characters in some cases. The evening parade is like life enters these characters and then ends with fireworks over the Disney castle! I can never ever forget this experience and I would say this is something of a must do once in a lifetime if not every few years! It changes you. Makes you happier and cheerful!",Disneyland_HongKong
570804493,1,2018-3,United States,"Let   s just say you pay and good luck to you! Employees have no Disney Magic, food is horrible and the are rude and don   t care. Don   t spend your money. Super small and is currently under construction.Trip not worth it. If you want to enjoy Disney highly recommend Orlando Florida Disney World (love it been there 3 times in 5 years) Animal Kingdom is great for kids. Epcot has the best food. Water park so much fun. or Disneyland in California ( was a pass holder and it was worth it).",Disneyland_HongKong
570718841,5,2018-4,United States,This Disneyland is smaller than others I   ve been to but the lines were shorter too. Less walking and I didn   t get as tired. Staff as great and the kids had a great time. Some rides were different from what I   ve seen elsewhere but the change was nice. We really had a lovely time!,Disneyland_HongKong
570654827,5,2018-3,Indonesia,"Our Trip to HK was going to visit Disneyland. Me and my daughter was had so much fun and exciting. We love it there. Busy but that's not bothering us,we still enjoying the time.my kid was very happy that the main thing. Negative: only just the Castle was Closed",Disneyland_HongKong
570630132,4,2018-3,Malaysia,Spent a great time with family. Kids are excited to be there.   Purchased 3 in 1 meal voucher but just redeem for lunch. Few restaurant not available for dinner.,Disneyland_HongKong
570399364,2,2018-3,United States,"I have been to California, Florida and Tokyo Disneyland, I got the most unpleasant memories in HK Disneyland, first at all, many rides were in maintenance, for instance the princess castle and Winnie the Pooh were down, that   s not worse to pay full price with major activities down. Secondly, not so clean in HK Disneyland, you can see beverage cans everywhere. Thirdly, NO FIREWORKS.",Disneyland_HongKong
570288550,3,2018-4,Hong Kong,"For hardcore fans, I don   t have to say anything, they will go no matter what I said. But for the other, a few tips: First, check if it is a long holiday in China such as labour day in May, national day in October or Lunar new year in around mid Jan to early Feb. The place will be all packed withChinese tourists.Second, IMO, please don   t go on a hot summer day (which is like mid May to early Oct) It is so so hot and humid. Imagine waiting in line with bunch of sweaty people all day.Well, that leaves us on Nov, Dec, March and April, which you get the best weather, less pack.Third, buy the fast pass even if you are going on the months I suggested. Without the fast pass, you and you group will basically wait in line pretty much all day probably only making 2 3 major ride.",Disneyland_HongKong
570256126,5,2018-4,Malaysia,Perfect weather to visit Hong Kong Disneyland. We enjoyed walking in the theme park. The rides are fun and safe. The queue is long but fast moving. We enjoyed the Iron Man Expo the most.,Disneyland_HongKong
570243161,5,2018-4,Singapore,"Really have a magical day . Wow the punch word , practise what they preach and make it so magically. Really enjoy the experience there. The boat ride was so much fun, the lion king singer is so clear sharp voice, the Winnie Pooh ride was cute, love the it is a small world ride ",Disneyland_HongKong
570010964,5,2018-4,Indonesia,Its awesome for kids.. Okay for teenagers because not so much thrilling attraction.. Not too good for seniors because its waaaay too big place to walk for seniors... Unless u use wheelchair (they rent wheelchair for 60hkd and 120hkd for stroller..) We go there at friday.. And the queue for every attraction is waaaay too long... Cant imagine how it goes when its public holiday.. Overall its okay..,Disneyland_HongKong
569904547,1,2018-3,Philippines,"We went there March 31,2018. I was with my 6 yr old child. When she saw the stormtrooper mascot she was very excited to go there. We ran towards the stormtroopers and she happily raised her hand and waiting to be called. They were pointing out children or couple who will have a chance to have photos with them. My child kept on raising her hand and we were there standing for almost 20minutes. My child didn   t want to go until she was called. But I   m so tired and so I told her to go to Storm Troopers directly thinking that they will allow her since they kept on grabbing couples    who didn   t wait there   , children who just    passed by    or children who doesn   t want to have photos with them but apparently she was turned down by that stupid Storm Tropper assigned on March 31,2018 around 4pm. For just taking a photo with my child who   s only dream was to go to Disneyland made her cry because the mascots wanted to just grab people who didn   t even    wait   ! Isn   t it that HongKong Disneyland is really for kids and they think that it is the    happiest    place on Earth and staffs should make everybody happy?! That stupid Storm Tropper made my child cry and hurt her feelings! It was ok if we were rejected because we didn   t wait there for too long. But we did! We waited Soooooo long! We waited more than 20minutes for just a photo to make a child happy. With just a click and less than a minute they can already make somebody happy but that stupid Storm Tropper rejected because they wanted those who didn   t WAIT. If we were celebrities they would allow us fast but we were not! I suggest to have a new policy with the mascots! All the mascots should have a line to take photos and everybody should have a chance especially those who    WAITED   . we paid so much more that we deserve that right to have a photo with whoever we want. Hong Kong Disneyland hurt my child and I want everybody to know it because they can   t take it back again!!!Calling out HongKong Disneyland Management fix the attitudes of your mascots! Or make new policy on taking photos!",Disneyland_HongKong
569843186,5,2018-3,United Kingdom,"We are big Disney fans with kids 7 & 10. Having been to Paris & Florida, we were desperate to go here amidst a trip to a few Far East locations. We stayed at Explorers Lodge Hotel which was fantastic, 15 mins walk to the entrance and free fast passes for each night you stay.The park is like a typical Magic Kingdom with extra Toy Story land, clean & comfortable, plenty of hidden Mickeys & pixie dust. Mon & Tue are quiet days but after 1pm lines are between 30m   1hr, until then no more than 20m.Highlights   Gruzzly Gulch (Big Thunder Mountain), Mystic Manor & of course It   s A Small World.Prices for food & merch not bad, no worse than other Disney parks and relatively good compared to a sit down meal in HK.If you love Disney, you must come here.",Disneyland_HongKong
569823535,3,2018-3,Hong Kong,"Hong Kong Disneyland is what you would expect from Disneyland worldwide   well decorated and several various theme parks. The hardware is there as it   s standardised globally   however on the soft services, I find it difficult to have rests in between rides (the wait for each of the rides could be as long as 30  minutes). Not that many vendor choices for quick rests. Number of washrooms are available but some require lengthy walks   so not the most convenient for children of younger ages. Majority of the resting seats in the parks are fully exposed under the sun without shades so it could be easily sunburned if visit the park without hats or umbrella. Majority of the F&B stops do not offer A C (but is open air) so it can be unbearable during heated summer time   do come prepared with light clothes and umbrella, hats, sunglasses and sunblocks. We already tried to beat the crowd by being the first to arrive the park, but more than a dozen tour groups arriving with large tour buses also planned the same and their stops are immediately in front of the park entrance whereas for private car park guests would need to walk further to arrive the entrance   just be mindful to wear very comfortable shoes as a lot of walking is required during the entire visit. ",Disneyland_HongKong
569794290,4,2018-3,Singapore,It   s expanded a lot since I visited 5 years ago but mainly a lot of experiences and eating spots. The weather was hot and the food was so so but the kids still had a good time going on all the rides from tweens To young kids. There is a lot of walking from one end to the other made a little more inconvenient because it   s so far and fantasyland castle is closed. Would warn people not to buy any food outside the park even though it looks like a Disneyland sanctioned store with people wearing Disneyland clothes. Because you won   t be allowed into the park. ,Disneyland_HongKong
569770054,5,2017-6,Malaysia,"Stay till late for the light show & parade. Easy accessible by the MRT. We stayed at the hotel during our visit. Just like the other Disneyland, plan your rides n get the fast track ticket for the popular rides.",Disneyland_HongKong
569756370,3,2018-3,Australia,"Having never been to Disneyland before I think I just expected it to be bigger and grander. I think if I was 5 years old then I would have thought it was amazing. It looks a bit aged but they are obviously doing work on things as Sleeping beauty   s castle and a few other things were all closed for renovations. It   s not cheap but not overly expensive either. The rides we did go on were great and the street parade was fun. We got there at 10am opening and had walked the park and were done by 1:30 and had ridden a few rides, there really isn   t that many. We went on a Monday so didn   t have the massive queues either. I think if we had gone when our kids were young we probably would have enjoyed it more it certainly is a place for small children. ",Disneyland_HongKong
569673430,5,2018-3,India,"Visited in march with my 4 year daughter, she really enjoyed , as kids of her age have plenty of attractions , and all age groups can enjoy the Disneyland,",Disneyland_HongKong
569593399,5,2018-1,India,"It was one of my wishes to visit disneyland and i was thrilled to visit it with my daughter. You are transported back to your childhood. The rides, characters, shows and mesmerising. My daughter loves the disney princess and we met almost all of them she was in a dreamworld. We had already met the characters in enchanted garden so we had enough time to see all the shows and rides. You need 2 days here to fully enjoy the park with kids. The experience starts right from the the disney mtr at sunny bay.",Disneyland_HongKong
569591904,4,2018-3,Philippines,"We recently had our family trip, 3 generations in one group.Kids were of course, blown away with the idea that they're spending a day in HK Disneyland for one whole day.New attractions we saw this time was of course, the Iron Man Experience. It reminded me a lot of Star Tours.We would never ignore our family's old favorites of course, the Mystic Manor, Big Grizzly Mountain Mine Cars, and Parachute Drop.",Disneyland_HongKong
569545163,5,2017-10,Canada,"you can find good rides in other amusement parks, but what really put Disney over and above the competition is that they're master storytellers and Disneyland lets you enter into of that world. it's spellbinding to kids and to adults.the only problem is that it's expensive. whether it's worth it or not is a bit of a subjective call. but it's pretty clear to me that Disney didn't cheap out here.",Disneyland_HongKong
569474398,5,2017-6,India,A wonderful place to visit. It   s connected very well by the metro. Food is available: different cuisines definitely. I would recommend planning 2 days to visit if you want combine the     bibbidi bobbidi boutique experience     for your daughter. The rides are amazing. There   s definitely lots to explore. ,Disneyland_HongKong
569393418,5,2018-2,United States,"It was fun to experience Hong Kong Disneyland, since I am a Floridian and have been to the Disney parks here in Florida many, many times.HK Disney has a lot of the same rides that the Orlando park has. Even the jungle ride cast member delivered the same joke that they use in their US parks. I love that you can get Dimsum and other Chinese food here.I enjoyed the parade. I loved the green toy soldiers, they marched perfectly to the beat despite their big leg piece and green paint. It was really a fun trip!",Disneyland_HongKong
569222307,5,2018-3,United States,This park by far is one of the best Disneys to visit.  There were crowds but we did not ever feel as if we would miss out on a ride or attraction we wanted to see.  The Mystery Manor was one of the best attractions...More,Disneyland_HongKong
569220466,5,2018-3,Malaysia,It was pretty exciting to be there. You can spent hours just wondering about and the queue is very long to take photos with disney characters though. Not much of choice for food though and it is very expensive.,Disneyland_HongKong
569217133,5,2018-3,New Zealand,It was our fourth different disneyland park and the kids always love it. it is the smallest we have visited so far but the kids just love it. we spent five days and they kept going at lots of attractions multiple times.In march the weather...More,Disneyland_HongKong
569111154,5,2017-4,United States,I just can't afford to pay those prices for a family   regardless of it being a one time experience!!!  The time we visited was when the prices were acceptable   and the park isn't that great!,Disneyland_HongKong
569054870,4,2018-3,United States,"Just 20 minutes from central Hong Kong, HK DL is a very floral and delightfully small amusement park. There are many unique rides and attraction only found at this park. Don   t miss Hyperspace Mountain; Mystic Manor, think Haunted Mansion meets Night at the Museum; and...More",Disneyland_HongKong
569018581,5,2018-1,Philippines,I have been to HK Disneyland for the third time and it never fails to thrill and amaze me and my daughter every time. We usually get our ticket from Klook because we can get a good discount and it's fuss free and very convenient. Our...More,Disneyland_HongKong
568957527,4,2018-1,Chile,"Hong Kong Disneyland must be a 60 70% of the L.A. Disneyland,and at 60 70% of the LA.Price, but it is absolutly worth going,   It has very litle of chinese ambient, i thought they would use this a bit more.  We went there on a weekday in...More",Disneyland_HongKong
568852958,5,2018-3,India,This was one of the best experiences of lifetime .My son and I had an awesome time.There were a variety of rides not only for my son but also for me.,Disneyland_HongKong
568840637,5,2018-3,Philippines,Will never get tired of visiting Disneyland over and over again.   Looking forward to the outcome of the ongoing renovations,Disneyland_HongKong
568603272,4,2018-3,Malaysia,We visited Disneyland on 22 3 18. The kids had the absolute fun! Quite disappointed to find out that the castle was closed for refurbishment. The queue was quite long for most of the rides but we queued nonetheless. Husband enjoyed the iron man 3D experience and we all loved the light parade ,Disneyland_HongKong
568584435,4,2018-3,Kenya,"I visited Hong Kong Disneyland during a week day and it was not that crowded which allowed me to enjoy the visit. One whole day trip ticket includes entry to all the events and it is not that expensive. Small World, Train ride, Boat ride, Roller coaster rides (even though I got freaked out!) are worth enjoying. As to any other Disneyland, the most interesting part is to attend the Night Parade. There is a day parade in the afternoon and a night parade with illumination. Unlike Tokyo Disneyland where one day visit may not be enough, we can cover almost all the rides in Hong Kong Disneyland in one day. Worth the visit.",Disneyland_HongKong
568561146,5,2018-3,Australia,"A very busy day,the theme park can be easily seen in one day you probably don't need a two day pass unless you have a family and you need the time for the kids.",Disneyland_HongKong
568554383,5,2018-3,Singapore,"The last time I came here was when I was 10 and 13 years old. Since then, the park has improved drastically and received a lot of renovation. I think that the park looks really amazing and new now. Sadly, this time when I was there, there were no fireworks and the castle was under renovation. Other than that, the rides were really fun as well and I had a lot of fun there. The decorations were really interesting and neat too. The toilets were pristine and clean. I loves the overall experience. ",Disneyland_HongKong
568420223,5,2018-3,Philippines,My 1 year old nephew enjoyed exploring disneyland. I loved my stay with my family and will visit again for sure!,Disneyland_HongKong
568396761,4,2018-3,United States,Yes Park is small and underwhelming but the rides themselves are more often than not as good or better than Disney Orlando which I   ve Been to 20 times as they are newer and more modern takes:Everything is scaled down ..Main Street ..Castle (which is actually a bit of a sad attempt ..almost a paper cutout effect)Again park is small an underwhelming but worth a day is you have time to knock it off your Disney. bucket list,Disneyland_HongKong
568386426,3,2018-3,Singapore,"Breezed through the gates but long lines at every show and ride. Staff were alert, attentive and professional. We enjoyed the rides, the shops and shows but not the crowd. The castle was under renovation too.",Disneyland_HongKong
568371949,5,2018-3,Netherlands,"We almost went to all Disneyland parks and must say we like the one in Hong Kong as well. It   s the smallest of all but still very nice for a day. There are some things under construction (like the castle), so no firework show. But luckily there were still some parades and a lightshow. We had a very fun day! ",Disneyland_HongKong
568369414,5,2018-3,Indonesia,"This is our 2nd stay with Hong Kong Disneyland. Over the years the place has never disappoint us. The hotel is highly maintained, clean, shinning and happy. We highly recommend the Club Room as you will get priority passes for whole family (we finished all the main attractions in half a day thanks to these passes). The club lounge is also really great with a lot of food to choose from for the evening canap  s and breakfast. They have the mickey waffles and cookies !!The room is huge with a spacious balcony with very nice view of the sea. Just feel like sitting there for hours sipping coffee. Unfortunate the outdoor pool was closed and will reopen in April. They have a very nice slide for the kids. We spent a lot of time playing by the maze and super spacious and soft grass. Simply love it. ",Disneyland_HongKong
568231280,5,2018-2,India,"Best place to go to if you want to feel like a child again or have children accompanying you.  A good experience although I was not very happy with food outlets and options, more continental food would be appreciated. Rest was superb!",Disneyland_HongKong
568205939,5,2018-3,Taiwan,Though it's much smaller than Disneyland Tokyo it's still a very worth and excellent experience. It's even better that you don't need to rush for the rides.,Disneyland_HongKong
568198513,5,2018-3,India,"Disneyland is beautiful, magical, enjoyable!!! u relive ur childhood here...fantastic rides, great plays really staged well. The evening parade is just simply awesome.",Disneyland_HongKong
568143338,5,2017-9,Ireland,Had a great day at Disneyland Hong Kong even allowing for the fact that their was torrential rain for first hour. Then it cleared and we had a great day I   ve been to Disney Paris and Florida and this would be smaller but still enjoyable ..We went at the beginning of the week so not to crowded. Shows and parade were good . Easy access on mtr . The earlier you go the better we were on the first group of people into the park which meant you were first for all the very popular rides. All in all a good day .. ,Disneyland_HongKong
568140770,5,2018-3,United States,Not much of a Disneyland. Pretty disappointing. Go to Tokyo Disneyland instead. Tokyo Disney is the best.,Disneyland_HongKong
567971829,2,2018-3,Philippines,"Yup. Not the happiest place. It's just too crowded that it's hard to approximate even a tinge of happiness   well maybe just for the adults. But I used to love the shiny and bright atmosphere of the original Disneyland in Orange County which one does not find here. Service is non existent, the toilets stink and the food choices are just awful. Yikes lemme outta here!",Disneyland_HongKong
567862969,5,2018-3,United Kingdom,"On the last day in Hong Kong before flying home (at midnight!) we decided to make the most of our time and visit Disney land. We are an English couple in our 30's and arrived and opening and left at closing after the final parade.It's very easy to get to on the MTR or by taxi   we stayed in Mong Kok and it was $200 (about   20) in a taxi and we got the train back which was about   5 for 2 people.There was plenty to see and do for all ages and the park is a really nice size where you can see most things in 1 day.There aren't many thrill rides but the RC Car and Starwars ride were nice and fast and we went on a few time. Nice surprise was the Madhatters tea cups where you can manually control how fast it spins   probably my favorite ride of the day.Food options were really good and lots of things to buy. Fantastic way to maximise our last day, had a fantastic time.",Disneyland_HongKong
567854171,4,2018-3,Singapore,"HKDL is a small park and with the construction going on, feels even smaller. It's a good park for families with little kids, or if you just want to tell people that you've been to Disneyland.We were there over a weekend in March. It wasn't very packed but it was quite busy as it was the start of their Springtime event. Most of the rides wait times were around 20 30 minutes, with it being noticeably longer on the Saturday. The park still uses paper fast passes, and only for a few rides. They make nice souvenirs though, so you can collect and keep them instead :)The rides and shows can be done in one full day but if you want to do the character meets, it will take you 2 days to cover everything. 2 days tickets only cost a little bit more than a 1 day ticket.Iron Man Experience was interesting, I liked that it was both in Cantonese and English. I'm not sure if they had multiple versions like in Star Tours. And it really made me want to eat dim sum.The best reason to visit HKDL : there is halal food and a prayer room available. The variety of food has increased and now the Main Street Marketplace (the little snack shack in between the Main Street Bakery and the Chow Tai Fook jewelery store) is also certified halal and sells (wait for it) HALAL TURKEY DRUMSTICKS. So friends, we must support, OK?The park sells meal vouchers for a discount, and while it looks like a good deal, I find it quite difficult to eat 2 square meals as their meal portions are sensibly large. Fortunately, we had Magic Access which offered a 25% discount off dining, and used that instead.The fireworks show has ended since the castle is being torn down, and instead they do a projection show down Main Street. Mickey makes an appearance at the end of the street near the central gazebo and we love the Mickey shaped confetti.Unlike Tokyo and Anaheim, HKDL opens later, which is nice because you can sleep in. There is a priority entrance for visitors with Platinum Magic Access and hotel guests, which is nice because the lines are always shorter.",Disneyland_HongKong
567806827,2,2018-3,United Kingdom,"We visited Disneyland as overall we were not impressed. We have been to most of them all over the world and this was the most disappointing. Lots of the Park is closed off. The castle is tiny. There were only 4 good rides for adults (hyperspace mountain, iron man,mystic manor and runaway train) lots of the children   s rides were closed.Most of the restaurants were closed so we struggled to find somewhere to eat. The snacks were limited.The Disney site told us only about rides  restaurants being refurbished. Not all of the ones they just done open! They didn   t even have the park hours on the website.I wouldn   t bother visiting..... it   s a Disney let down",Disneyland_HongKong
567605605,4,2018-3,Singapore,"Unlike Universal or Ocean park, Disneyland does not have concept of express pass. However they do issue free fast track pass for certain key rides. Fast track pass kiosk are located besides those specific key rides. you just need to scan you ticket to get your free fast track pass, which will allot you specific time. you can enjoy other rides and come back these rides at your allotted time, without much queuing up. Only catch is, you can have fast track pass active for one ride at a time, so cannot collect token for all rides in one go, but still quite a time saving.",Disneyland_HongKong
567558126,5,2017-11,United Kingdom,"This was our first trip to an Asian Disneyland and we absolutely loved it! It contained every bit of the Disney magic, the shows were amazing and all the rides were good fun! Definitely worth a visit.",Disneyland_HongKong
567425118,5,2017-9,Australia,"This is the first Disneyland I've ever been to so I can't compare it with any other Disneylands, however, I enjoyed this place alot! Wear comfortable shoes and let this magical place take you away! Prepare to spend a whole day here if you're going to visit every single attraction. However I must say, if you don't have kids, I highly don't recommend  It's a small world  attraction. You'll get stuck in there for so long, I was about to fall asleep. Great for children though.",Disneyland_HongKong
567234817,5,2018-2,United States,"I loved this smaller version of Disneyland. They had some really new and different rides, along with some of the older, traditional rides. We went at the end of Chinese new year and still the lines were not too bad, especially in the morning. I recommend you arrive prior to opening as the crowds were really light at that time of day.Being from the US, it was pretty much what I expected...same Disney feel, Asian food of course which was great. We stayed about half the day and we were able to ride most of the attractions. Attractions like the Jungle Cruise were done in several different languages, you just need to get in the line for english speakers is that's your language.",Disneyland_HongKong
567146658,5,2018-3,Singapore,Way less crowded than in Tokyo but much smaller. The fun rides for teens like Space Mountain and Mine ride had relatively short queues. Iron Man 4d was not bad too and there is a pretty fun ride in Toy Story land too. The rest of the rides are for kids like Mystic Manor but not bad either. Tip would be to go early when it opens around 10am before the larger crowds come. ,Disneyland_HongKong
